,codeset_id,concept_id,concept_set_name,is_most_recent_version,version,concept_name,archived
6751232,535274723,4299149,Charlson - Cancer,True,1,Anaplastic large T-cell systemic malignant lymphoma,False
6755717,535274723,4312685,Charlson - Cancer,True,1,Primary malignant neoplasm of skin of lower limb,False
6757643,378462283,4314071,Charlson - Mets,True,1,Secondary malignant neoplasm of trunk,False
6763384,618758765,4337048,N3C Mechanical Ventilation,True,1,Insertion of tracheal T-tube,False
6763745,618758765,4339623,N3C Mechanical Ventilation,True,1,Oral intubation awake,False
6763825,248333963,4340386,Charlson - LiverSevere,True,1,Alcoholic hepatic failure,False
6846519,697105949,35500368,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, protein NVX-CoV2373 0.01 MG/ML Injectable Suspension",False
6882492,96369749,35896638,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,20 ML remdesivir 5 MG/ML Injectable Solution [Veklury] by Gilead,False
6882588,96369749,35896882,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injectable Solution [Veklury],False
6886964,96369749,36057814,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection [Veklury] Box of 1,False
6886971,96369749,36057827,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 150 MG Injectable Solution Box of 1 by Gilead,False
6921499,38048732,36508742,Baricitinib,True,1,baricitinib 2 MG Delayed Release Oral Tablet [Olumiant] by Paranova Pack,False
7000843,376881697,36717279,Charlson - PVD,True,1,Gangrene of right lower limb due to atherosclerosis,False
7006321,38048732,36787572,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 84 by Eli Lilly,False
7006329,38048732,36787588,Baricitinib,True,1,baricitinib 4 MG Delayed Release Oral Tablet Box of 28,False
7006337,38048732,36787589,Baricitinib,True,1,baricitinib 4 MG Delayed Release Oral Tablet,False
7015013,697105949,36900647,[ISC] COVID-19 Vaccinations,False,1,"covid-19 vaccine, mrna .225mg/2.25mL INTRAMUSCULAR INJECTION, SUSPENSION",False
7015019,339287218,36901848,paxlovid,False,1,nirmatrelvir and ritonavir KIT [paxlovid],False
7015947,403438288,37016180,Charlson - DMcx,True,1,Moderate nonproliferative retinopathy due to type 1 diabetes mellitus,False
7019103,535274723,37018934,Charlson - Cancer,True,1,Malignant carcinoid tumor of rectum,False
7020661,376881697,37110250,Charlson - PVD,True,1,Atherosclerosis of artery of lower limb,False
7030750,415149730,37206601,Kostka - ECMO,True,1,Venoarterial extracorporeal membrane oxygenation,False
7055605,652711186,40479575,Charlson - Stroke,True,1,Dysphasia as late effect of cerebrovascular disease,False
7055702,652711186,40480002,Charlson - Stroke,True,1,Aphasia as late effect of cerebrovascular disease,False
7056746,489555336,40480435,Charlson - Paralysis,True,1,Spastic hemiplegia of nondominant side,False
7056764,359043664,40480603,Charlson - CHF,True,1,Acute systolic heart failure,False
7058474,535274723,40486465,Charlson - Cancer,True,1,Gastrointestinal stromal tumor of esophagus,False
7060459,535274723,40492266,Charlson - Cancer,True,1,Gastrointestinal stromal tumor of stomach,False
7076754,38048732,40743764,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant] Box of 84,False
7308520,220495690,42539502,Charlson - Renal,True,1,Transplanted kidney present,False
7310030,697105949,42631526,[ISC] COVID-19 Vaccinations,False,1,"cx-024414 .1mg/mL INTRAMUSCULAR INJECTION, SUSPENSION",False
7318055,96369749,42796858,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection [Veklury],False
7321553,38048732,42875512,Baricitinib,True,1,baricitinib 2 MG Delayed Release Oral Tablet [Olumiant] Box of 98,False
7425020,489555336,43530719,Charlson - Paralysis,True,1,Incomplete paraplegia,False
7425049,652711186,43530727,Charlson - Stroke,True,1,Spontaneous cerebral hemorrhage,False
7425106,652711186,43530742,Charlson - Stroke,True,1,Paralytic syndrome on one side of the body as late effect of cerebrovascular accident,False
7425130,652711186,43530744,Charlson - Stroke,True,1,Weakness of face muscles as sequela of stroke,False
7550794,378462283,44806773,Charlson - Mets,True,1,Secondary malignant neoplasm of liver and intrahepatic bile duct,False
7626421,514953976,45769351,Charlson - Pulmonary,True,1,Acute severe exacerbation of moderate persistent asthma,False
7630725,652711186,45772786,Charlson - Stroke,True,1,Cerebral infarction due to embolism of middle cerebral artery,False
7631887,652711186,45773220,Charlson - Stroke,True,1,Reversible cerebral vasoconstriction syndrome,False
7643892,415149730,46257400,Kostka - ECMO,True,1,"Insertion of left heart vent by thoracic incision (eg, sternotomy, thoracotomy) for ECMO/ECLS",False
7643916,415149730,46257440,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition central cannula(e) by sternotomy or thoracotomy, 6 years and older (includes fluoroscopic guidance, when performed)",False
7643920,415149730,46257466,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), percutaneous, 6 years and older (includes fluoroscopic guidance, when performed)",False
7643954,415149730,46257510,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; daily management, each day, veno-venous",False
7643961,415149730,46257511,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; daily management, each day, veno-arterial",False
7643978,415149730,46257543,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; initiation, veno-venous",False
7644002,415149730,46257585,Kostka - ECMO,True,1,Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician,False
7644024,415149730,46257730,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; removal of peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age",False
7645478,376881697,46271459,Charlson - PVD,True,1,Atherosclerosis of bypass graft of lower limb,False
7649003,535274723,26638,Charlson - Cancer,True,1,Primary malignant neoplasm of esophagus,False
7649064,248333963,28779,Charlson - LiverSevere,True,1,Bleeding esophageal varices,False
7649142,96369749,32763,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,Remdesivir,False
7649485,535274723,132565,Charlson - Cancer,True,1,Primary malignant neoplasm of vermilion border of lower lip,False
7649583,535274723,134295,Charlson - Cancer,True,1,Primary malignant neoplasm of spinal meninges,False
7649670,535274723,134597,Charlson - Cancer,True,1,Chronic leukemia in remission,False
7649838,535274723,136917,Charlson - Cancer,True,1,Primary malignant neoplasm of skin of face,False
7649957,535274723,139750,Charlson - Cancer,True,1,Primary malignant neoplasm of skin,False
7650165,489555336,192901,Charlson - Paralysis,True,1,Hereditary spastic paraplegia,False
7650747,535274723,198104,Charlson - Cancer,True,1,Primary malignant neoplasm of adrenal gland,False
7650899,535274723,199754,Charlson - Cancer,True,1,Primary malignant neoplasm of pancreas,False
7650947,494981955,199867,Charlson - LiverMild,True,1,Chronic persistent hepatitis,False
7651175,719585646,201254,Charlson - DM,True,1,Type 1 diabetes mellitus,False
7651745,719585646,201826,Charlson - DM,True,1,Type 2 diabetes mellitus,False
7652627,378462283,254591,Charlson - Mets,True,1,Secondary malignant neoplasm of lung,False
7652739,535274723,255192,Charlson - Cancer,True,1,Primary malignant neoplasm of commissure of lip,False
7652827,514953976,257905,Charlson - Pulmonary,True,1,Mucopurulent chronic bronchitis,False
7653083,514953976,259044,Charlson - Pulmonary,True,1,Pneumoconiosis,False
7653408,535274723,261514,Charlson - Cancer,True,1,Primary malignant neoplasm of supraglottis,False
7653889,378462283,320342,Charlson - Mets,True,1,Secondary malignant neoplasm of lymph nodes of multiple sites,False
7653937,535274723,321234,Charlson - Cancer,True,1,"Overlapping malignant neoplasm of heart, mediastinum and pleura",False
7654030,535274723,321522,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites",False
7654215,652711186,372924,Charlson - Stroke,True,1,Cerebral artery occlusion,False
7654241,535274723,373151,Charlson - Cancer,True,1,Primary malignant neoplasm of conjunctiva of eye,False
7654681,403438288,377821,Charlson - DMcx,True,1,Disorder of nervous system due to type 1 diabetes mellitus,False
7654950,535274723,432257,Charlson - Cancer,True,1,Primary malignant neoplasm of transverse colon,False
7654979,535274723,432267,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site",False
7655203,535274723,433149,Charlson - Cancer,True,1,Primary malignant neoplasm of cerebellum,False
7656234,535274723,436652,Charlson - Cancer,True,1,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,False
7656324,535274723,437220,Charlson - Cancer,True,1,Primary malignant neoplasm of ventral surface of tongue,False
7656791,494981955,439674,Charlson - LiverMild,True,1,Chronic viral hepatitis B without delta-agent,False
7657138,535274723,440658,Charlson - Cancer,True,1,Primary malignant neoplasm of skin of upper limb,False
7657352,535274723,441233,Charlson - Cancer,True,1,Primary malignant neoplasm of frontal lobe,False
7657706,535274723,442161,Charlson - Cancer,True,1,"Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck",False
7658091,376881697,442774,Charlson - PVD,True,1,Intermittent claudication,False
7658161,652711186,443239,Charlson - Stroke,True,1,Precerebral arterial occlusion,False
7658581,719585646,443727,Charlson - DM,True,1,Diabetic ketoacidosis,False
7660649,697105949,602355,[ISC] COVID-19 Vaccinations,False,1,"COVID-19 Vaccine AstraZeneca (ChAdOx1 S [recombinant]) 5x10,000,000,000 viral particles/0.5ml dose suspension for injection multidose vials (AstraZeneca UK Ltd) 8 dose",False
7660650,697105949,602361,[ISC] COVID-19 Vaccinations,False,1,"Generic COVID-19 Vaccine AstraZeneca (ChAdOx1 S [recombinant]) 5x10,000,000,000 viral particles/0.5ml dose suspension for injection multidose vials",False
7661743,339287218,702578,paxlovid,False,1,{20 (nirmatrelvir 150 MG Oral Tablet) / 10 (ritonavir 100 MG Oral Tablet) } Pack [Paxlovid 5-Day],False
7661757,697105949,702667,[ISC] COVID-19 Vaccinations,False,1,SARS-COV-2 COVID-19 Viral Vector Non-replicating Non-US Vaccine Product (Sputnik Light),False
7661760,697105949,702670,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 COVID-19 Protein Subunit Non-US Vaccine Product (Anhui Zhifei Longcom Biopharmaceutical + Institute of Microbiology, Chinese Academy of Sciences)",False
7661764,697105949,702671,[ISC] COVID-19 Vaccinations,False,1,SARS-COV-2 COVID-19 Protein Subunit Non-US Vaccine Product (EpiVacCorona),False
7661768,697105949,702678,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 10 mcg/0.2mL dose, tris-sucrose formulation",False
7661772,697105949,702681,[ISC] COVID-19 Vaccinations,False,1,SARS-COV-2 COVID-19 Protein Subunit Non-US Vaccine Product (Jiangsu Province Centers for Disease Control and Prevention),False
7662497,697105949,759442,[ISC] COVID-19 Vaccinations,False,1,"Administration of coronavirus vaccine 4, dose 2 (Deprecated)",False
7662499,697105949,759444,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x10^10 viral part...",False
7664770,697105949,766235,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5 mL dosage, single dose",False
7664774,697105949,766241,[ISC] COVID-19 Vaccinations,False,1,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, DNA, spike protein, adenovirus type 26 (Ad26) vector, preservative free, 5x1010 viral particles/0.5 mL dosage, for intramuscular use",False
7664854,697105949,777308,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 25 mcg/0.25 mL dosage; second dose",False
7664857,697105949,777309,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 25 mcg/0.25 mL dosage; third dose",False
7664859,697105949,777311,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, bivalent, preservative free, 50 mcg/0.5 mL dosage, booster dose",False
7664860,697105949,778261,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 COVID-19 DNA Non-US Vaccine Product (Zydus Cadila, ZyCoV-D)",False
7664887,697105949,779675,[ISC] COVID-19 Vaccinations,False,1,Spikevax,False
7664888,697105949,779679,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML Injectable Suspension [Spikevax]",False
7666328,697105949,905036,[ISC] COVID-19 Vaccinations,False,1,Johnson & Johnson (Janssen Pharmaceuticals),False
7669916,697105949,1525509,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (BA.4/BA.5)",False
7669918,697105949,1525538,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.05 MG/ML / SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (BA.4/BA.5) 0.05 MG/ML Injectable Suspension",False
7674013,618758765,2008009,N3C Mechanical Ventilation,True,1,Continuous invasive mechanical ventilation for 96 consecutive hours or more,False
7687607,618758765,2314000,N3C Mechanical Ventilation,True,1,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; hospital inpatient/observation, initial day",False
7692091,415149730,2787821,Kostka - ECMO,True,1,"Extracorporeal Hyperbaric Oxygenation, Continuous",False
7707146,618758765,4013354,N3C Mechanical Ventilation,True,1,Insertion of endotracheal tube,False
7708936,535274723,4032870,Charlson - Cancer,True,1,Malignant mesothelioma of pericardium,False
7709190,535274723,4033891,Charlson - Cancer,True,1,"Mesothelioma (malignant, clinical disorder)",False
7709849,535274723,4041798,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic depletion (clinical)",False
7712868,618758765,4055377,N3C Mechanical Ventilation,True,1,High frequency jet ventilation,False
7713129,494981955,4059290,Charlson - LiverMild,True,1,Steatosis of liver,False
7714294,618758765,4074665,N3C Mechanical Ventilation,True,1,Controlled ventilation,False
7714316,618758765,4074666,N3C Mechanical Ventilation,True,1,High frequency oscillatory ventilation,False
7716107,535274723,4091469,Charlson - Cancer,True,1,Malignant neoplasm of nipple and areola of male breast,False
7716261,535274723,4091621,Charlson - Cancer,True,1,Malignant neoplasm of peripheral nerve of abdomen,False
